ID,Business name,Retail category,Geo Local Area,Address
5055,Caffe Artigiano,Food & Beverage,Riley Park,4010 MAIN ST
5057,Crown Dental Centre,Service Commercial,Riley Park,4050 MAIN ST
5059,Canadian Coin Laundry,Service Commercial,Riley Park,4069 MAIN ST
5062,Sleep Country,Comparison Goods,Riley Park,4090 MAIN ST
5064,Trendybuck's Trading,Comparison Goods,Riley Park,4101 MAIN ST
5065,Helen's Grill,Food & Beverage,Riley Park,4102 MAIN ST
5066,Windsor Packing Co.,Convenience Goods,Riley Park,4110 MAIN ST
5068,Locus Café,Food & Beverage,Riley Park,4121 MAIN ST
5075,Yum Sweet Shop,Convenience Goods,Riley Park,4150 MAIN ST
5080,Sula Restaurant,Food & Beverage,Riley Park,4172 MAIN ST
5086,Studio Health,Service Commercial,Riley Park,4196 MAIN ST
5087,Blenz,Food & Beverage,Riley Park,4198 MAIN ST
5089,The Main,Food & Beverage,Riley Park,4210 MAIN ST
5098,Main Street Chiropractor,Service Commercial,Riley Park,4260 MAIN ST
5102,Star Kids,Service Commercial,Riley Park,4273 MAIN ST
5104,Hazel & Co.,Comparison Goods,Riley Park,4280 MAIN ST
5105,Marshmallow Monkey Design,Comparison Goods,Riley Park,4282 MAIN ST
5112,Sweet Thea Bakery,Convenience Goods,Riley Park,4305 MAIN ST
5114,Simply Delicious Restaurant,Food & Beverage,Riley Park,4316 MAIN ST
5118,Main Street Bistro,Food & Beverage,Riley Park,4331 MAIN ST
5122,Ogenki Sushi,Food & Beverage,Riley Park,4346 MAIN ST
5124,Three Dog Bakery,Comparison Goods,Riley Park,4348 MAIN ST
5125,Still Fabulous Thrift,Comparison Goods,Riley Park,4355 MAIN ST
5126,Likha Local Collection,Comparison Goods,Riley Park,4360 MAIN ST
5129,1910 Home Boutique,Comparison Goods,Riley Park,4366 MAIN ST
5132,Pane E Formaggio,Convenience Goods,Riley Park,4377 MAIN ST
5139,J and J Antiques,Comparison Goods,Riley Park,4394 MAIN ST
5142,Main Nail Studio,Service Commercial,Riley Park,4405 MAIN ST
5147,West Coast Kids,Comparison Goods,Riley Park,4428 MAIN ST
5148,Chai East Is East,Food & Beverage,Riley Park,4433 MAIN ST
5151,McDonald’s,Food & Beverage,Riley Park,4445 MAIN ST
5165,Cascadia Natural Pet Supply,Comparison Goods,Riley Park,4514 MAIN ST
5168,Life Labs,Service Commercial,Riley Park,4527 MAIN ST
5170,Jack The Hair,Service Commercial,Riley Park,4531 MAIN ST
5171,The Tiger Spa,Service Commercial,Riley Park,4532 MAIN ST
5174,Main St Optometry,Service Commercial,Riley Park,4538 MAIN ST
5175,Breka Bakery & Café,Convenience Goods,Riley Park,4554 MAIN ST
5177,Kissing Crows,Comparison Goods,Riley Park,4562 MAIN ST
5179,Vancouver Volkswagen,Automotive Goods & Services,Riley Park,4575 MAIN ST
5180,Diving Sports,Comparison Goods,Riley Park,4578 MAIN ST
5182,Sampaquita Travel,Service Commercial,Riley Park,4601 MAIN ST
5183,Special Travel International,Service Commercial,Riley Park,1 4603 MAIN ST
5184,Refind,Comparison Goods,Riley Park,4607 MAIN ST
5185,Centro Medical Centre,Service Commercial,Riley Park,4610 MAIN ST
5188,Denim and Steele,Service Commercial,Riley Park,4643 MAIN ST
5199,Abbie's Sports Shop,Comparison Goods,Riley Park,4774 MAIN ST
5200,Distance Runwear,Comparison Goods,Riley Park,4800 MAIN ST
5202,Matchstick Coffee,Food & Beverage,Riley Park,4807 MAIN ST
5203,Autostrada Osteria,Food & Beverage,Riley Park,4811 MAIN ST
5204,Main Physiotherapy,Service Commercial,Riley Park,4817 MAIN ST
5206,Train on Main,Entertainment and Leisure,Riley Park,4827 MAIN ST
5213,Deep Dollar Discount Centre,Comparison Goods,Riley Park,4871 MAIN ST
5216,Amco Appliance Service,Service Commercial,Riley Park,4879 MAIN ST
5221,Pho Bon Café,Food & Beverage,Riley Park,4909 MAIN ST
5224,Bing C. Wang & Associates,Service Commercial,Riley Park,4919 MAIN ST
5226,Dr. Aloyius Tong,Service Commercial,Riley Park,4925 MAIN ST
5232,Oh Hello Studio,Service Commercial,Mount Pleasant,505 E 15TH AV
5240,Canapa Sky,Convenience Goods,Mount Pleasant,211 E 16TH AV
5255,Diamond Creations,Comparison Goods,Sunset,205 E 51ST AV
5257,Dr. D.S. Toor,Service Commercial,Sunset,6408 MAIN ST
5261,THC Canada,Convenience Goods,Sunset,6416 MAIN ST
5264,Naz Wellness (secondary space for pharmacy),Convenience Goods,Sunset,6428 MAIN ST
5267,Kohli's Master Cuts,Service Commercial,Sunset,6438 MAIN ST
5268,Shoe Repair,Service Commercial,Sunset,6439 MAIN ST
5269,Manny's Pizza,Food & Beverage,Sunset,6440 MAIN ST
5271,Tandoori Oven Restaurant,Food & Beverage,Sunset,6452 MAIN ST
5282,A Class Fancy Jewellers,Comparison Goods,Sunset,6526 MAIN ST
5283,Smoke City Convenience,Comparison Goods,Sunset,6526 MAIN ST
5284,INS Market,Convenience Goods,Sunset,6533 MAIN ST
5287,Mary Brown's Chicken,Food & Beverage,Sunset,6549 MAIN ST
5288,Pindi Gold Jewellers,Comparison Goods,Sunset,6556 MAIN ST
5289,All India Restaurant,Food & Beverage,Sunset,6560 MAIN ST
5292,Main Street Paan and Snacks,Convenience Goods,Sunset,6566 MAIN ST
5297,Hi-Class Jewellers,Comparison Goods,Sunset,6570 MAIN ST
5300,Sadhna Saree House,Comparison Goods,Sunset,6580 MAIN ST
5307,Michael Lee MLA,Service Commercial,Sunset,6615 MAIN ST
5311,Mona Cloth House,Comparison Goods,Sunset,6642 MAIN ST
5312,Mother India,Comparison Goods,Sunset,6649 MAIN ST
5319,Kumon,Service Commercial,Sunset,6674 MAIN ST
5320,NeuroFit BC,Service Commercial,Sunset,6682 MAIN ST
5322,Grace Beauty Salon,Service Commercial,Sunset,6692 MAIN ST
5325,Dr Douglas Lee,Service Commercial,Sunset,7204 MAIN ST
5327,Original Tandoori Kitchen,Food & Beverage,Sunset,7215 MAIN ST
5332,Best Quality Sweets & Rest.,Food & Beverage,Sunset,7260 MAIN ST
5333,Canan Pizza,Food & Beverage,Sunset,7270 MAIN ST
5334,Fraserview Tandoori House,Food & Beverage,Sunset,7271 MAIN ST
5337,Sarpal Cotton Plus,Comparison Goods,Sunset,7280 MAIN ST
5338,Gaba Travel,Service Commercial,Sunset,7290 MAIN ST
5342,Magnum Projects,Service Commercial,Strathcona,906 MAIN ST
5350,Lu’ma Native Housing Society,Service Commercial,Strathcona,950 MAIN ST
5352,T-Rex Urban Food and Coffee Shop,Convenience Goods,Downtown,1001 MAIN ST
5355,False Creek Design Group,Service Commercial,Strathcona,1008 MAIN ST
5356,Basic Inquiry Life Drawing,Comparison Goods,Downtown,1011 MAIN ST
5358,Shiva Beauty,Service Commercial,Downtown,1015 MAIN ST
5361,Ellis Building Event Space & Studios,Food & Beverage,Strathcona,1024 MAIN ST
5367,Main Station Pharmacy,Convenience Goods,Downtown,1149 MAIN ST
5373,Main Food Stop,Convenience Goods,Downtown,1275 MAIN ST
5389,YYoung Medicine Mart,Convenience Goods,Mount Pleasant,1721 MAIN ST
5394,Tim Hortons,Food & Beverage,Downtown,195 TERMINAL AV
5396,Fitness World,Entertainment and Leisure,Marpole,477 INTERURBAN WAY
5399,Sleep Country,Comparison Goods,Marpole,402 SW MARINE DRIVE
5403,TD Canada Trust,Service Commercial,Marpole,446 SW MARINE DRIVE
5404,Winners,Comparison Goods,Marpole,448 SW MARINE DRIVE
5407,T & T Supermarket,Convenience Goods,Marpole,458 SW MARINE DRIVE
5408,Marine Gateway Liquor Store,Convenience Goods,Marpole,460 SW MARINE DRIVE
5411,Neptune Palace Seafood Restaurant,Food & Beverage,Marpole,370 470 SW MARINE DRIVE
5414,Marine View Optometry,Comparison Goods,Marpole,303 470 SW MARINE DRIVE
5416,Subway,Food & Beverage,Marpole,474 SW MARINE DRIVE
5419,Express News Tabacconist,Convenience Goods,Marpole,486 SW MARINE DRIVE
5424,VSalon,Service Commercial,Marpole,493 SW MARINE DRIVE
5428,Freshslice Pizza,Food & Beverage,Marpole,498 SW MARINE DRIVE
5433,Joy Café,Food & Beverage,Marpole,525 SW MARINE DRIVE
5438,Armadillo,Comparison Goods,Marpole,7912 GRANVILLE ST
5439,Marpole RMT,Service Commercial,Marpole,7918 GRANVILLE ST
5443,Dr. Lin Dentist,Service Commercial,Marpole,7937 GRANVILLE ST
5444,VCIT Travel,Service Commercial,Marpole,7938 GRANVILLE ST
5454,The Meat Up,Food & Beverage,Marpole,7994 GRANVILLE ST
5458,iBeauti,Service Commercial,Marpole,8008 GRANVILLE ST
5459,Tai Tung,Food & Beverage,Marpole,8012 GRANVILLE ST
5461,Hey! I am Yogost,Food & Beverage,Marpole,8030 GRANVILLE ST
5462,Ragnar Jewellers,Comparison Goods,Marpole,8038 GRANVILLE ST
5466,Aroma Tea House,Food & Beverage,Marpole,8059 GRANVILLE ST
5467,Pro Nails,Service Commercial,Marpole,8063 GRANVILLE ST
5468,Caresong Wellness,Service Commercial,Marpole,8067 GRANVILLE ST
5469,Granville Auto Service,Automotive Goods & Services,Marpole,8072 GRANVILLE ST
5470,Nuestro Spa,Service Commercial,Marpole,8073 GRANVILLE ST
5471,Mr. Mustache Tea,Food & Beverage,Marpole,8079 GRANVILLE ST
5472,Fade time barbershop,Service Commercial,Marpole,8085 GRANVILLE ST
5474,Sushi bar Shu,Food & Beverage,Marpole,8099 GRANVILLE ST
5475,HSBC Bank,Service Commercial,Marpole,8118 GRANVILLE ST
5483,Everwell Pharmacy,Convenience Goods,Marpole,8179 GRANVILLE ST
5485,HomeLand Realty,Service Commercial,Marpole,8188 GRANVILLE ST
5486,LB Image Beauty Salon,Service Commercial,Marpole,8211 GRANVILLE ST
5489,Hair Intelligence Beauty Salon,Service Commercial,Marpole,8238 GRANVILLE ST
5492,Fortune Vision Centre,Comparison Goods,Marpole,8269 GRANVILLE ST
5494,Jenjudan,Food & Beverage,Marpole,8278 GRANVILLE ST
5495,Nature's Best Natural Foods,Convenience Goods,Marpole,8279 GRANVILLE ST
5496,Qualitour,Service Commercial,Marpole,8283 GRANVILLE ST
5497,Marpole Dental Centre,Service Commercial,Marpole,8285 GRANVILLE ST
5499,Marpole Chiropractic Clinic,Service Commercial,Marpole,8289 GRANVILLE ST
5501,New World Insurance,Service Commercial,Marpole,8301 GRANVILLE ST
5503,Panago,Food & Beverage,Marpole,8333 GRANVILLE ST
5508,Bank of Nova Scotia,Service Commercial,Marpole,8377 GRANVILLE ST
5509,Salvation Army Thrift Store,Comparison Goods,Marpole,8384 GRANVILLE ST
5511,Wang's Beef Noodle House,Food & Beverage,Marpole,8390 GRANVILLE ST
5526,Oakhaus presentation centre,Service Commercial,Marpole,8484 GRANVILLE ST
5529,H&R Block,Service Commercial,Marpole,8520 GRANVILLE ST
5538,Tad's Sporting Goods,Comparison Goods,Marpole,8570 GRANVILLE ST
5539,Boomer Drugs,Convenience Goods,Marpole,8574 GRANVILLE ST
5544,Vancity,Service Commercial,Marpole,8615 GRANVILLE ST
5546,Freshslice Pizza,Food & Beverage,Marpole,8618 GRANVILLE ST
5547,Hair Reflections,Service Commercial,Marpole,8619 GRANVILLE ST
5549,The UPS Store,Service Commercial,Marpole,8623 GRANVILLE ST
5552,Holllywood Nail,Service Commercial,Marpole,8638 GRANVILLE ST
5554,Asia BC Spa,Service Commercial,Marpole,8642 GRANVILLE ST
5559,Marpole Laundromat,Service Commercial,Marpole,8662 GRANVILLE ST
5571,Thierry Commissary,Convenience Goods,Mount Pleasant,265 E 10TH AV
5574,Dock Lunch,Food & Beverage,Mount Pleasant,152 E 11TH AV
5583,Sun Moon Nails Spa,Service Commercial,Mount Pleasant,167 E 12TH AV
5585,BC Head Pain Institute,Service Commercial,Mount Pleasant,182 E 15TH AV
5587,Chinese Family for Christ,Service Commercial,Mount Pleasant,188 E 15TH AV
5588,Everforex Financial Corp,Service Commercial,Mount Pleasant,198 E 15TH AV
5600,Kranky Cafe,Food & Beverage,Mount Pleasant,216 E 4TH AV
5601,Tokyo Auto Sales & Service,Automotive Goods & Services,Mount Pleasant,2 240 E 5TH AV
5607,Golden Globe Construction Ltd,Service Commercial,Mount Pleasant,233 E 6TH AV
5609,Itsumo Home Inc,Comparison Goods,Mount Pleasant,279 E 6TH AV
5610,Bikes For All Cycle Store Corp,Comparison Goods,Mount Pleasant,112 E 7TH AV
5611,Shift Power Yoga Vancouver Ltd,Entertainment and Leisure,Mount Pleasant,156 E 7TH AV
5613,Main Street Brewing Company,Food & Beverage,Mount Pleasant,261 E 7TH AV
5614,Acton Ostry Architects Inc,Service Commercial,Mount Pleasant,111 E 8TH AV
5616,Pro wellness RMT,Service Commercial,Mount Pleasant,127 E 8TH AV
5618,Vivreau Water Systems,Service Commercial,Mount Pleasant,139 E 8TH AV
5620,Express Rut Bar +,Service Commercial,Mount Pleasant,152 E 8TH AV
5621,Melo Patisserie,Convenience Goods,Mount Pleasant,154 E 8TH AV
5622,Dandy Barber,Service Commercial,Mount Pleasant,155 E 8TH AV
5624,Nacre Nails,Service Commercial,Mount Pleasant,3 E BROADWAY
5637,Rose's Massage Centre,Service Commercial,Mount Pleasant,49 E BROADWAY
5640,Pacific Angler,Comparison Goods,Mount Pleasant,78 E BROADWAY
5647,Gather The Shop,Comparison Goods,Mount Pleasant,109 E BROADWAY
5662,Tatta Chulha,Food & Beverage,Mount Pleasant,147 E BROADWAY
5667,Electric Avenue Mushroom Dispensary,Convenience Goods,Mount Pleasant,225 E BROADWAY
5671,Freshii,Food & Beverage,Mount Pleasant,270 E BROADWAY
5672,Brownie's Florist,Convenience Goods,Mount Pleasant,273 E BROADWAY
5674,Main & Broadway Nail Salon,Service Commercial,Mount Pleasant,283 E BROADWAY
5677,Hime Sushi,Food & Beverage,Mount Pleasant,315 E BROADWAY
5678,Kin Kao,Food & Beverage,Mount Pleasant,317 E BROADWAY
5679,Miscellany Thrift and Vintage,Comparison Goods,Mount Pleasant,323 E BROADWAY
5681,AJ’s Brooklyn Pizza Joint,Food & Beverage,Mount Pleasant,327 E BROADWAY
5689,New League Grooming,Service Commercial,Mount Pleasant,361 E BROADWAY
5690,Donky Chicken,Food & Beverage,Mount Pleasant,363 E BROADWAY
5694,Thai Son Restaurant,Food & Beverage,Mount Pleasant,2 373 E BROADWAY
5699,Easyway Lending Group Inc,Service Commercial,Mount Pleasant,406 E BROADWAY
5701,Mimco All Beauty Spa,Service Commercial,Mount Pleasant,410 E BROADWAY
5702,Simone,Service Commercial,Mount Pleasant,412 E BROADWAY
5705,Andrew Sheret Ltd/ Splashes,Comparison Goods,Mount Pleasant,425 E BROADWAY
5706,La Madonna Health Centre for Woman,Service Commercial,Mount Pleasant,428 E BROADWAY
5708,Vanprint,Service Commercial,Mount Pleasant,438 E BROADWAY
5716,Kims Mart,Convenience Goods,Mount Pleasant,519 E BROADWAY
5719,The Paper Crane,Food & Beverage,Mount Pleasant,531 E BROADWAY
5721,Broadway Community of Hope Society,Service Commercial,Mount Pleasant,535 E BROADWAY
5722,Community of Hope Thrift Store,Comparison Goods,Mount Pleasant,537 E BROADWAY
5723,Ashnat Starters & Alternators Ltd,Automotive Goods & Services,Mount Pleasant,541 E BROADWAY
5731,The Saint George,Service Commercial,Mount Pleasant,583 E BROADWAY
5734,Brush Salon,Service Commercial,Mount Pleasant,595 E BROADWAY
5737,Caspers House of Vintage,Comparison Goods,Mount Pleasant,603 E BROADWAY
5743,Dallas Pizza Ltd,Food & Beverage,Mount Pleasant,613 E BROADWAY
5753,F*** Bad Hair,Service Commercial,Mount Pleasant,659 E BROADWAY
5754,Catoro Cafe,Food & Beverage,Mount Pleasant,666 E BROADWAY
5769,Green Cartridge Inc,Comparison Goods,Mount Pleasant,740 E BROADWAY
5778,Crisis Intervention and Suicide Prevention Centre of BC,Service Commercial,Mount Pleasant,763 E BROADWAY
5779,Adria Import Car Service Ltd,Automotive Goods & Services,Mount Pleasant,794 E BROADWAY
5784,DGM Laminating,Comparison Goods,Mount Pleasant,2517 GUELPH ST
5789,Budgies Burritos,Food & Beverage,Mount Pleasant,44 KINGSWAY
5794,First Used Books,Comparison Goods,Mount Pleasant,69 KINGSWAY
5795,Foxy Box Laser & Wax Bar,Service Commercial,Mount Pleasant,73 KINGSWAY
5800,Prompt Tax Services Ltd,Service Commercial,Mount Pleasant,91 KINGSWAY
5802,Jerry’s European Hairstyling,Service Commercial,Mount Pleasant,99 KINGSWAY
5829,Spool of Thread,Comparison Goods,Mount Pleasant,101 649 E 15TH AV
5832,Five Star International,Entertainment and Leisure,Mount Pleasant,657 E 15TH AV
5833,The 661 Optical,Comparison Goods,Mount Pleasant,661 E 15TH AV
5838,Luxcious Upholstery,Comparison Goods,Mount Pleasant,1896 MAIN ST
5847,Cloud e-bikes,Comparison Goods,Mount Pleasant,1991 MAIN ST
5853,Pharmasave,Convenience Goods,Mount Pleasant,2140 MAIN ST
5865,Key Party ('Valentin Manheimer Accounting'),Food & Beverage,Mount Pleasant,2303 MAIN ST
5873,Goh Ballet Academy,Entertainment and Leisure,Mount Pleasant,2345 MAIN ST
5874,8th & Main,Comparison Goods,Mount Pleasant,2403 MAIN ST
5876,Kate Metten Ceramics,Comparison Goods,Mount Pleasant,2408 MAIN ST
5878,Rath Art Supplies,Comparison Goods,Mount Pleasant,2412 MAIN ST
5880,Midtown Mailbox & Business Centre,Service Commercial,Mount Pleasant,2416 MAIN ST
5883,Wild Thing,Food & Beverage,Mount Pleasant,2420 MAIN ST
5885,F as in Frank Vintage Clothing,Comparison Goods,Mount Pleasant,2425 MAIN ST
5886,Our Community Bikes,Comparison Goods,Mount Pleasant,2429 MAIN ST
5902,Caffe Barney,Food & Beverage,Mount Pleasant,2526 MAIN ST
5904,Main Convenience Store,Convenience Goods,Mount Pleasant,2535 MAIN ST
5906,Much & Little,Comparison Goods,Mount Pleasant,2543 MAIN ST
5912,Denman Bike Shop,Comparison Goods,Mount Pleasant,2607 MAIN ST
5918,Aling Mary's Filipino Store,Convenience Goods,Mount Pleasant,2656 MAIN ST
5924,Mali Thai Restaurant,Food & Beverage,Mount Pleasant,2710 MAIN ST
5925,The Main Denture Clinic,Service Commercial,Mount Pleasant,2712 MAIN ST
5927,Marian Distributing Centre,Comparison Goods,Mount Pleasant,2721 MAIN ST
5929,Katherine Travel Services,Service Commercial,Mount Pleasant,2729 MAIN ST
5930,The Cushion Shop,Comparison Goods,Mount Pleasant,2735 MAIN ST
5932,Chevron,Automotive Goods & Services,Mount Pleasant,2748 MAIN ST
5935,Afuri ramen and dumpling,Food & Beverage,Mount Pleasant,2801 MAIN ST
5939,The UPS Store,Service Commercial,Mount Pleasant,2818 MAIN ST
5942,Northwest Rehab Group,Service Commercial,Mount Pleasant,2830 MAIN ST
5944,Pure Nail Bar,Service Commercial,Mount Pleasant,2836 MAIN ST
5952,Panago,Food & Beverage,Mount Pleasant,2928 MAIN ST
5953,Turnabout,Comparison Goods,Mount Pleasant,2929 MAIN ST
5954,Bed,Comparison Goods,Mount Pleasant,2932 MAIN ST
5962,Centrepoint Medical Centre,Service Commercial,Mount Pleasant,17 2949 MAIN ST
5964,Save-On-Foods,Convenience Goods,Mount Pleasant,2949 MAIN ST
5966,Hyde Urban Bistro,Food & Beverage,Mount Pleasant,2960 MAIN ST
5971,Papa's Gourmet Pizza,Food & Beverage,Mount Pleasant,3030 MAIN ST
5972,Uncle Abes,Food & Beverage,Mount Pleasant,3034 MAIN ST
5973,Pizza Garden,Food & Beverage,Mount Pleasant,3033 MAIN ST
5976,Kaori Izakaya,Food & Beverage,Mount Pleasant,3043 MAIN ST
5979,The Basic,Food & Beverage,Mount Pleasant,3048 MAIN ST
5987,Burgoo,Food & Beverage,Mount Pleasant,3096 MAIN ST
5988,Yee Insurance,Service Commercial,Mount Pleasant,3101 MAIN ST
5994,Dr. Edgardo Wee,Service Commercial,Mount Pleasant,3133 MAIN ST
5996,Bebop Ink,Service Commercial,Mount Pleasant,3138 MAIN ST
5998,Hasty Market,Convenience Goods,Mount Pleasant,3150 MAIN ST
5999,TXL Insurance Agency,Service Commercial,Mount Pleasant,3151 MAIN ST
6000,Kwong Chow Congee,Food & Beverage,Mount Pleasant,3163 MAIN ST
6003,Mirage Hair Design,Service Commercial,Mount Pleasant,3183 MAIN ST
6004,Ace Dental,Service Commercial,Mount Pleasant,3185 MAIN ST
6006,Fido,Service Commercial,Mount Pleasant,3189 MAIN ST
6010,Pinky Beauty Bar,Service Commercial,Riley Park,3238 MAIN ST
6013,C'Est La Vie,Comparison Goods,Riley Park,3247 MAIN ST
6016,Hillcrest Plumbing & Heating,Comparison Goods,Riley Park,3260 MAIN ST
6019,Barbarella Hair,Service Commercial,Riley Park,3277 MAIN ST
6024,Granville Island Toy Co.,Comparison Goods,Riley Park,3298 MAIN ST
6025,Nikkyu Japanese,Food & Beverage,Riley Park,3302 MAIN ST
6026,Shoppers Drug Mart,Convenience Goods,Riley Park,3303 MAIN ST
6027,Samskara Beauty & Spa,Service Commercial,Riley Park,3322 MAIN ST
6034,Pizza Hut,Food & Beverage,Riley Park,3425 MAIN ST
6036,Dr. Alex Tsai Dental,Service Commercial,Riley Park,3431 MAIN ST
6038,Dr. Antonio Bueno,Service Commercial,Riley Park,3438 MAIN ST
6039,Cascade Water,Convenience Goods,Riley Park,3445 MAIN ST
6044,Divine Hardwood,Comparison Goods,Riley Park,3481 MAIN ST
6050,Jassal,Service Commercial,Riley Park,3496 MAIN ST
6052,Sabi Studio,Comparison Goods,Mount Pleasant,2531 ONTARIO ST
6055,Spa Paradise,Service Commercial,Mount Pleasant,2518 PRINCE EDWARD ST
6057,Bank of Nova Scotia,Service Commercial,Mount Pleasant,1 W BROADWAY
6060,Mighty Riders,Comparison Goods,Mount Pleasant,17 W BROADWAY
6063,On The Rivet,Convenience Goods,Mount Pleasant,21 W BROADWAY
6064,Fresh Face Esthetics,Service Commercial,Mount Pleasant,23 W BROADWAY
10253,Wiggly Babies,Comparison Goods,Mount Pleasant,29 W BROADWAY
6066,Westin Pharmacy,Convenience Goods,Mount Pleasant,33 W BROADWAY
6072,Soccerwest,Comparison Goods,Mount Pleasant,103 75 W BROADWAY
6074,Sports Junkies Clearance Centre,Comparison Goods,Mount Pleasant,102 W BROADWAY
6080,Svetlana Lopareva Denture Clinic,Service Commercial,Mount Pleasant,116 W BROADWAY
6082,Rockin Cowboy,Comparison Goods,Mount Pleasant,118 W BROADWAY
6089,Fjallraven,Comparison Goods,Mount Pleasant,147 W BROADWAY
6094,Rack Trendz,Comparison Goods,Mount Pleasant,183 W BROADWAY
6100,Graffika Imaging,Service Commercial,Mount Pleasant,218 W BROADWAY
6101,Peter Lui Custom Tailors,Service Commercial,Mount Pleasant,100 223 W BROADWAY
6102,Dan Song CPA,Service Commercial,Mount Pleasant,101 223 W BROADWAY
6110,Aqua Blue Dental,Service Commercial,Mount Pleasant,228 W BROADWAY
6111,La Bicicletta,Comparison Goods,Mount Pleasant,233 W BROADWAY
